X,Y,OBJECTID,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate
-93.279451756,44.9844519930001,149,17-0007149,"Trash or rubbish fire, contained                  ",2017/02/23 00:00:00,20:59:32,04 ,505     ,6                        ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.984444,-93.279444,118 ,2017/02/23 00:00:00,22:03:49,1,1,2020/05/12 10:51:51,2017/02/23 20:59:31,2017/02/23 22:03:49
-93.288062764,45.0229739980001,150,17-0007159,Building fire                                     ,2017/02/23 00:00:00,22:08:01,14 ,3747    ,Lyndale                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.022966,-93.288055,111 ,2017/02/23 00:00:00,23:11:48,1,1,2020/05/12 10:51:51,2017/02/23 22:08:00,2017/02/23 23:11:47
-93.304501769,45.0225669970001,151,17-0007165,Passenger vehicle fire                            ,2017/02/23 00:00:00,23:10:50,14 ,3718    ,Morgan                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.022559,-93.304494,131 ,2017/02/23 00:00:00,23:38:08,1,1,2020/05/12 10:51:51,2017/02/23 23:10:50,2017/02/23 23:38:08
-93.262639742,44.915376984,152,17-0007170,Dumpster or other outside trash receptacle fire   ,2017/02/24 00:00:00,01:02:36,17 ,4840    ,Chicago                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.915369,-93.262632,154 ,2017/02/24 00:00:00,01:21:22,1,1,2020/05/12 10:51:51,2017/02/24 01:02:35,2017/02/24 01:21:22
-93.266160755,45.0042469970001,153,17-0007181,Building fire                                     ,2017/02/24 00:00:00,03:38:26,02 ,1605    ,2                        ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.004239,-93.266153,111 ,2017/02/24 00:00:00,04:49:14,1,1,2020/05/12 10:51:51,2017/02/24 03:38:26,2017/02/24 04:49:14
-93.31081677,45.0188539960001,154,17-0007218,Building fire                                     ,2017/02/24 00:00:00,12:28:40,14 ,3511    ,Russell                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.018846,-93.310809,111 ,2017/02/24 00:00:00,14:13:31,1,1,2020/05/12 10:51:51,2017/02/24 12:28:39,2017/02/24 14:13:31
-93.3139037609999,44.950876986,155,17-0007241,"Cooking fire, confined to container               ",2017/02/24 00:00:00,17:03:09,22 ,2900    ,Thomas                   ,AVE ,S ,                                        ,1611           ,  ,                         ,    ,  ,44.950869,-93.313896,113 ,2017/02/24 00:00:00,17:17:49,1,1,2020/05/12 10:51:51,2017/02/24 17:03:08,2017/02/24 17:17:49
-93.2833457629999,45.022931999,156,17-0007257,Passenger vehicle fire                            ,2017/02/24 00:00:00,19:24:25,14 ,0       ,Wb I94 To Dowling        ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.022924,-93.283338,131 ,2017/02/24 00:00:00,19:45:47,1,1,2020/05/12 10:51:51,2017/02/24 19:24:25,2017/02/24 19:45:47
-93.233320744,44.9918349980001,157,17-0007299,"Cooking fire, confined to container               ",2017/02/25 00:00:00,02:41:37,11 ,319     ,Garfield                 ,ST  ,NE,                                        ,203            ,  ,                         ,    ,  ,44.991827,-93.233313,113 ,2017/02/25 00:00:00,03:00:36,1,1,2020/05/12 10:51:51,2017/02/25 02:41:37,2017/02/25 03:00:36
-93.298289756,44.948370987,158,17-0007347,Dumpster or other outside trash receptacle fire   ,2017/02/25 00:00:00,13:31:50,22 ,        ,Lake                     ,ST  ,W ,                                        ,               ,S ,Hennepin                 ,AVE ,  ,44.948363,-93.298282,154 ,2017/02/25 00:00:00,13:38:57,1,1,2020/05/12 10:51:51,2017/02/25 13:31:50,2017/02/25 13:38:56
-93.307010764,44.987902992,159,17-0007354,Outside equipment fire                            ,2017/02/25 00:00:00,14:13:26,16 ,        ,Oak Park                 ,AVE ,N ,                                        ,               ,N ,Oliver                   ,AVE ,  ,44.987895,-93.307003,162 ,2017/02/25 00:00:00,16:09:13,1,1,2020/05/12 10:51:51,2017/02/25 14:13:26,2017/02/25 16:09:13
-93.2983407569999,44.950840987,160,17-0007366,Dumpster or other outside trash receptacle fire   ,2017/02/25 00:00:00,15:26:54,08 ,2855    ,Hennepin                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.950833,-93.298333,154 ,2017/02/25 00:00:00,15:34:59,1,1,2020/05/12 10:51:51,2017/02/25 15:26:54,2017/02/25 15:34:58
-93.2701167559999,45.005127997,161,17-0007388,"Outside rubbish, trash or waste fire              ",2017/02/25 00:00:00,19:52:49,02 ,1715    ,Grand                    ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.00512,-93.270109,151 ,2017/02/25 00:00:00,20:01:10,1,1,2020/05/12 10:51:51,2017/02/25 19:52:49,2017/02/25 20:01:10
-93.27601975,44.946657988,162,17-0007476,Building fire                                     ,2017/02/26 00:00:00,09:52:04,08 ,111     ,31                       ,ST  ,E ,                                        ,301            ,  ,                         ,    ,  ,44.94665,-93.276012,111 ,2017/02/26 00:00:00,11:26:10,1,1,2020/05/12 10:51:51,2017/02/26 09:52:03,2017/02/26 11:26:10
-93.2676697489999,44.95902799,163,17-0007486,Building fire                                     ,2017/02/26 00:00:00,12:32:03,08 ,2408    ,Portland                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.95902,-93.267662,111 ,2017/02/26 00:00:00,13:24:02,1,1,2020/05/12 10:51:51,2017/02/26 12:32:03,2017/02/26 13:24:02
-93.293209755,44.947651987,164,17-0007487,"Cooking fire, confined to container               ",2017/02/26 00:00:00,12:43:16,08 ,3040    ,Dupont                   ,AVE ,S ,                                        ,203            ,  ,                         ,    ,  ,44.947644,-93.293202,113 ,2017/02/26 00:00:00,13:04:49,1,1,2020/05/12 10:51:51,2017/02/26 12:43:16,2017/02/26 13:04:49
-93.307010764,44.987902992,165,17-0007498,"Outside rubbish, trash or waste fire              ",2017/02/26 00:00:00,14:39:16,16 ,        ,Oak Park                 ,AVE ,N ,                                        ,               ,N ,Oliver                   ,AVE ,  ,44.987895,-93.307003,151 ,2017/02/26 00:00:00,14:47:38,1,1,2020/05/12 10:51:51,2017/02/26 14:39:16,2017/02/26 14:47:38
-93.2917907629999,45.006640996,166,17-0007503,Passenger vehicle fire                            ,2017/02/26 00:00:00,15:20:03,14 ,2639    ,Colfax                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.006633,-93.291783,131 ,2017/02/26 00:00:00,16:17:59,1,1,2020/05/12 10:51:51,2017/02/26 15:20:03,2017/02/26 16:17:59
-93.2651567459999,44.943190988,167,17-0007524,Passenger vehicle fire                            ,2017/02/26 00:00:00,18:17:01,17 ,        ,33                       ,ST  ,E ,                                        ,               ,  ,PARK                     ,AVE ,  ,44.943183,-93.265149,131 ,2017/02/26 00:00:00,18:35:28,1,1,2020/05/12 10:51:51,2017/02/26 18:17:00,2017/02/26 18:35:28
-93.293340755,44.9483409870001,168,17-0007536,Passenger vehicle fire                            ,2017/02/26 00:00:00,19:50:28,08 ,1104    ,Lagoon                   ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.948333,-93.293333,131 ,2017/02/26 00:00:00,20:14:38,1,1,2020/05/12 10:51:51,2017/02/26 19:50:27,2017/02/26 20:14:38
-93.294803761,44.9908439930001,169,17-0007553,Building fire                                     ,2017/02/26 00:00:00,22:20:34,04 ,1121    ,12                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.990836,-93.294796,111 ,2017/02/26 00:00:00,22:39:48,1,1,2020/05/12 10:51:51,2017/02/26 22:20:33,2017/02/26 22:39:47
-93.280844754,44.9691169910001,170,17-0007681,Building fire                                     ,2017/02/27 00:00:00,21:29:11,06 ,1369    ,Spruce                   ,PL  ,  ,                                        ,2311           ,  ,                         ,    ,  ,44.969109,-93.280837,111 ,2017/02/28 00:00:00,00:08:10,1,1,2020/05/12 10:51:51,2017/02/27 21:29:11,2017/02/28 00:08:10
-93.297034767,45.028474999,171,17-0007689,"Outside rubbish, trash or waste fire              ",2017/02/27 00:00:00,22:24:02,20 ,4043    ,Girard                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.028467,-93.297027,151 ,2017/02/27 00:00:00,22:33:17,1,1,2020/05/12 10:51:51,2017/02/27 22:24:02,2017/02/27 22:33:17
-93.262670747,44.9496159890001,172,17-0007704,Building fire                                     ,2017/02/28 00:00:00,05:55:34,05 ,2929    ,CHICAGO                  ,AVE ,  ,                                        ,247            ,  ,                         ,    ,  ,44.949608,-93.262663,111 ,2017/02/28 00:00:00,07:11:13,1,1,2020/05/12 10:51:51,2017/02/28 05:55:34,2017/02/28 07:11:13
-93.266485747,44.9477229890001,173,17-0007831,Building fire                                     ,2017/03/01 00:00:00,11:16:37,08 ,3037    ,Oakland                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.947715,-93.266478,111 ,2017/03/01 00:00:00,14:01:49,1,1,2020/05/12 10:51:51,2017/03/01 11:16:37,2017/03/01 14:01:49
-93.307011769,45.0208309970001,174,17-0007916,Passenger vehicle fire                            ,2017/03/02 00:00:00,01:36:59,14 ,3621    ,Oliver                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.020823,-93.307004,131 ,2017/03/02 00:00:00,02:34:05,1,1,2020/05/12 10:51:51,2017/03/02 01:36:59,2017/03/02 02:34:05
-93.257597754,45.0132889990001,175,17-0007918,Building fire                                     ,2017/03/02 00:00:00,01:46:18,15 ,2507    ,7                        ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.013281,-93.25759,111 ,2017/03/02 00:00:00,03:46:53,1,1,2020/05/12 10:51:51,2017/03/02 01:46:17,2017/03/02 03:46:53
-93.2168427349999,44.963739995,176,17-0007924,"Cooking fire, confined to container               ",2017/03/02 00:00:00,03:01:21,19 ,1543    ,River Terr               ,    ,E ,                                        ,DOWN           ,  ,                         ,    ,  ,44.963732,-93.216835,113 ,2017/03/02 00:00:00,03:24:55,1,1,2020/05/12 10:51:51,2017/03/02 03:01:21,2017/03/02 03:24:55
-93.23998374,44.9483799910001,177,17-0008009,"Cooking fire, confined to container               ",2017/03/02 00:00:00,17:37:03,05 ,2220    ,Lake                     ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.948372,-93.239976,113 ,2017/03/02 00:00:00,18:04:49,1,1,2020/05/12 10:51:51,2017/03/02 17:37:03,2017/03/02 18:04:49
-93.2296587389999,44.962774994,178,17-0008076,"Cooking fire, confined to container               ",2017/03/03 00:00:00,09:05:38,07 ,2910    ,Franklin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.962767,-93.229651,113 ,2017/03/03 00:00:00,09:24:54,1,1,2020/05/12 10:51:51,2017/03/03 09:05:38,2017/03/03 09:24:53
-93.294335765,45.0175039970001,179,17-0008099,Passenger vehicle fire                            ,2017/03/03 00:00:00,12:19:48,14 ,3442    ,Emerson                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.017496,-93.294328,131 ,2017/03/03 00:00:00,13:14:49,1,1,2020/05/12 10:51:51,2017/03/03 12:19:47,2017/03/03 13:14:49
-93.284202754,44.96078599,180,17-0008110,Building fire                                     ,2017/03/03 00:00:00,13:10:40,08 ,2215    ,Grand                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960778,-93.284195,111 ,2017/03/03 00:00:00,14:54:56,1,1,2020/05/12 10:51:51,2017/03/03 13:10:39,2017/03/03 14:54:56
-93.306994768,45.0169429960001,181,17-0008124,Building fire                                     ,2017/03/03 00:00:00,14:44:21,14 ,3406    ,Oliver                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.016935,-93.306987,111 ,2017/03/03 00:00:00,16:00:35,1,1,2020/05/12 10:51:51,2017/03/03 14:44:20,2017/03/03 16:00:35
-93.307284771,45.0354589990001,182,17-0008146,Building fire                                     ,2017/03/03 00:00:00,17:16:31,20 ,2112    ,44                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.035451,-93.307277,111 ,2017/03/03 00:00:00,19:15:26,2,1,2020/05/12 10:51:51,2017/03/03 17:16:31,2017/03/03 19:15:26
-93.230292736,44.9391849900001,183,17-0008159,"Trash or rubbish fire, contained                  ",2017/03/03 00:00:00,19:00:28,21 ,3520    ,DIGHT                    ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.939177,-93.230285,118 ,2017/03/03 00:00:00,19:23:16,1,1,2020/05/12 10:51:51,2017/03/03 19:00:28,2017/03/03 19:23:16
-93.266414749,44.9588609910001,184,17-0008173,"Trash or rubbish fire, contained                  ",2017/03/03 00:00:00,20:11:05,08 ,2414    ,Oakland                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.958853,-93.266407,118 ,2017/03/03 00:00:00,20:33:13,1,1,2020/05/12 10:51:51,2017/03/03 20:11:04,2017/03/03 20:33:13
-93.275758761,45.027595,185,17-0008204,"Forest, woods or wildland fire                    ",2017/03/04 00:00:00,01:24:34,02 ,        ,Saint Anthony Pkwy       ,    ,  ,                                        ,               ,NE,Marshall                 ,ST  ,  ,45.027587,-93.275751,141 ,2017/03/04 00:00:00,02:14:33,1,1,2020/05/12 10:51:51,2017/03/04 01:24:34,2017/03/04 02:14:33
-93.287999762,45.0068769960001,186,17-0008270,Dumpster or other outside trash receptacle fire   ,2017/03/04 00:00:00,17:29:22,14 ,2653    ,Lyndale                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.006869,-93.287992,154 ,2017/03/04 00:00:00,17:50:33,1,1,2020/05/12 10:51:51,2017/03/04 17:29:21,2017/03/04 17:50:33
-93.2843247659999,45.0473100020001,187,17-0008352,Passenger vehicle fire                            ,2017/03/05 00:00:00,05:44:01,20 ,3800-380,INTERSTATE 94 WB         ,    ,  ,                                        ,               ,  ,                         ,    ,  ,45.047302,-93.284317,131 ,2017/03/05 00:00:00,06:24:16,1,1,2020/05/12 10:51:51,2017/03/05 05:44:01,2017/03/05 06:24:16
-93.302183757,44.9406909850001,188,17-0008394,"Natural vegetation fire, Other                    ",2017/03/05 00:00:00,13:18:28,22 ,3415    ,Irving                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.940683,-93.302176,140 ,2017/03/05 00:00:00,13:50:01,1,1,2020/05/12 10:51:51,2017/03/05 13:18:27,2017/03/05 13:50:00
-93.296850765,45.010401996,189,17-0008400,"Fuel burner/boiler malfunction, fire confined     ",2017/03/05 00:00:00,14:15:15,14 ,2947    ,GIRARD                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.010394,-93.296843,116 ,2017/03/05 00:00:00,14:43:03,1,1,2020/05/12 10:51:51,2017/03/05 14:15:14,2017/03/05 14:43:02
-93.292591761,44.9954519940001,190,17-0008404,Building fire                                     ,2017/03/05 00:00:00,15:15:12,04 ,1620    ,Dupont                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.995444,-93.292584,111 ,2017/03/05 00:00:00,17:03:49,1,1,2020/05/12 10:51:51,2017/03/05 15:15:12,2017/03/05 17:03:49
-93.277915749,44.934124986,191,17-0008626,Dumpster or other outside trash receptacle fire   ,2017/03/07 00:00:00,13:26:44,17 ,        ,38                       ,ST  ,E ,                                        ,               ,  ,Nicollet                 ,AVE ,  ,44.934117,-93.277908,154 ,2017/03/07 00:00:00,13:34:13,1,1,2020/05/12 10:51:51,2017/03/07 13:26:44,2017/03/07 13:34:13
-93.226932741,44.984623997,192,17-0008649,Building fire                                     ,2017/03/07 00:00:00,17:15:20,19 ,858     ,18                       ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.984616,-93.226925,111 ,2017/03/07 00:00:00,18:38:49,1,1,2020/05/12 10:51:51,2017/03/07 17:15:20,2017/03/07 18:38:49
-93.279647752,44.9553959890001,193,17-0008656,"Cooking fire, confined to container               ",2017/03/07 00:00:00,18:03:19,08 ,2609    ,Blaisdell                ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.955388,-93.27964,113 ,2017/03/07 00:00:00,18:46:21,1,1,2020/05/12 10:51:51,2017/03/07 18:03:19,2017/03/07 18:46:21
-93.2153807349999,44.9660399950001,194,17-0008666,"Forest, woods or wildland fire                    ",2017/03/07 00:00:00,19:11:25,19 ,183     ,Malcolm                  ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.966032,-93.215373,141 ,2017/03/07 00:00:00,19:33:28,1,1,2020/05/12 10:51:51,2017/03/07 19:11:25,2017/03/07 19:33:28
-93.324983765,44.9528619860001,195,17-0008668,"Cooking fire, confined to container               ",2017/03/07 00:00:00,19:34:13,22 ,2716    ,Chowen                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.952854,-93.324976,113 ,2017/03/07 00:00:00,19:40:05,1,1,2020/05/12 10:51:51,2017/03/07 19:34:13,2017/03/07 19:40:05
-93.211133735,44.9743149970001,196,17-0008672,Road freight or transport vehicle fire            ,2017/03/07 00:00:00,19:44:30,19 ,630     ,MALCOLM                  ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.974307,-93.211126,132 ,2017/03/07 00:00:00,21:34:28,1,1,2020/05/12 10:51:51,2017/03/07 19:44:29,2017/03/07 21:34:28
-93.253100753,45.0133559990001,197,17-0008697,Fires in structure other than in a building       ,2017/03/08 00:00:00,00:39:56,15 ,2510    ,Howard                   ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.013348,-93.253093,112 ,2017/03/08 00:00:00,01:55:36,1,1,2020/05/12 10:51:51,2017/03/08 00:39:56,2017/03/08 01:55:36
-93.312059768,45.001610994,198,17-0008781,Building fire                                     ,2017/03/08 00:00:00,16:57:30,14 ,2206    ,Sheridan                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.001603,-93.312052,111 ,2017/03/08 00:00:00,18:04:08,1,1,2020/05/12 10:51:51,2017/03/08 16:57:29,2017/03/08 18:04:08
-93.2750857519999,44.9662889910001,199,17-0008794,"Cooking fire, confined to container               ",2017/03/08 00:00:00,18:03:39,06 ,137     ,17                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.966281,-93.275078,113 ,2017/03/08 00:00:00,18:14:20,1,1,2020/05/12 10:51:51,2017/03/08 18:03:39,2017/03/08 18:14:20
-93.277826754,44.9698469910001,200,17-0008817,"Cooking fire, confined to container               ",2017/03/08 00:00:00,20:58:30,06 ,1350    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.969839,-93.277819,113 ,2017/03/08 00:00:00,21:11:29,1,1,2020/05/12 10:51:51,2017/03/08 20:58:29,2017/03/08 21:11:29
-93.269337751,44.970143992,201,17-0008905,Passenger vehicle fire                            ,2017/03/09 00:00:00,17:40:05,06 ,500     ,Grant                    ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.970136,-93.26933,131 ,2017/03/09 00:00:00,17:58:51,1,1,2020/05/12 10:51:51,2017/03/09 17:40:04,2017/03/09 17:58:51
-93.22252173,44.9126219870001,202,17-0008983,Building fire                                     ,2017/03/10 00:00:00,09:49:49,12 ,3425    ,50                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.912614,-93.222514,111 ,2017/03/10 00:00:00,13:40:42,1,1,2020/05/12 10:51:51,2017/03/10 09:49:49,2017/03/10 13:40:41
-93.227186741,44.984168997,203,17-0008986,Passenger vehicle fire                            ,2017/03/10 00:00:00,10:35:48,19 ,1800    ,Elm                      ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.984161,-93.227179,131 ,2017/03/10 00:00:00,10:58:29,1,1,2020/05/12 10:51:51,2017/03/10 10:35:48,2017/03/10 10:58:29
-93.2905307619999,45.007772996,204,17-0009103,Building fire                                     ,2017/03/11 00:00:00,11:38:30,14 ,2705    ,Bryant                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.007765,-93.290523,111 ,2017/03/11 00:00:00,12:05:08,1,1,2020/05/12 10:51:51,2017/03/11 11:38:30,2017/03/11 12:05:07
-93.289265762,45.0077319960001,205,17-0009134,Grass fire                                        ,2017/03/11 00:00:00,16:51:01,14 ,        ,27                       ,AVE ,N ,                                        ,               ,N ,ALDRICH                  ,AVE ,  ,45.007724,-93.289258,143 ,2017/03/11 00:00:00,17:10:20,1,1,2020/05/12 10:51:51,2017/03/11 16:51:01,2017/03/11 17:10:20
-93.24736574,44.9377389890001,206,17-0009147,Passenger vehicle fire                            ,2017/03/11 00:00:00,18:53:47,21 ,        ,Cedar                    ,AVE ,S ,                                        ,               ,E ,36                       ,ST  ,  ,44.937731,-93.247358,131 ,2017/03/11 00:00:00,20:46:39,1,1,2020/05/12 10:51:51,2017/03/11 18:53:47,2017/03/11 20:46:39
-93.299391766,45.0138179960001,207,17-0009163,Passenger vehicle fire                            ,2017/03/11 00:00:00,20:24:46,14 ,3235    ,IRVING                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.01381,-93.299384,131 ,2017/03/11 00:00:00,21:52:10,1,1,2020/05/12 10:51:51,2017/03/11 20:24:46,2017/03/11 21:52:10
-93.29791977,45.0497270020001,208,17-0009193,"Excessive heat, scorch burns with no ignition     ",2017/03/12 00:00:00,05:44:43,20 ,5222    ,Girard                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.049719,-93.297912,251 ,2017/03/12 00:00:00,05:59:37,1,1,2020/05/12 10:51:51,2017/03/12 05:44:43,2017/03/12 05:59:37
-93.267048755,45.000900997,209,17-0009211,Dumpster or other outside trash receptacle fire   ,2017/03/12 00:00:00,09:55:53,02 ,165     ,13                       ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,45.000893,-93.267041,154 ,2017/03/12 00:00:00,11:05:46,1,1,2020/05/12 10:51:51,2017/03/12 09:55:53,2017/03/12 11:05:46
-93.281275753,44.95997099,210,17-0009222,"Cooking fire, confined to container               ",2017/03/12 00:00:00,12:11:50,08 ,2304    ,Pillsbury                ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.959963,-93.281268,113 ,2017/03/12 00:00:00,12:38:25,1,1,2020/05/12 10:51:51,2017/03/12 12:11:50,2017/03/12 12:38:25
-93.294751759,44.9729019910001,211,17-0009226,Passenger vehicle fire                            ,2017/03/12 00:00:00,13:47:53,06 ,        ,394 Hov Ln To Dunwoody   ,    ,  ,                                        ,               ,  ,Dunwoody Blvd To Wb I394 ,    ,  ,44.972894,-93.294744,131 ,2017/03/12 00:00:00,14:22:58,1,1,2020/05/12 10:51:51,2017/03/12 13:47:53,2017/03/12 14:22:57
-93.253618741,44.9300079870001,212,17-0009243,"Cooking fire, confined to container               ",2017/03/12 00:00:00,15:41:00,17 ,4030    ,15                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.93,-93.253611,113 ,2017/03/12 00:00:00,15:57:37,1,1,2020/05/12 10:51:51,2017/03/12 15:40:59,2017/03/12 15:57:37
-93.251126745,44.9598229920001,213,17-0009267,"Cooking fire, confined to container               ",2017/03/12 00:00:00,18:29:45,05 ,2323    ,16                       ,AVE ,S ,                                        ,104            ,  ,                         ,    ,  ,44.959815,-93.251119,113 ,2017/03/12 00:00:00,18:44:12,1,1,2020/05/12 10:51:51,2017/03/12 18:29:44,2017/03/12 18:44:12
-93.3059857699999,45.0333839990001,214,17-0009296,Building fire                                     ,2017/03/12 00:00:00,22:34:04,20 ,4301    ,Newton                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.033376,-93.305978,111 ,2017/03/13 00:00:00,00:58:56,1,1,2020/05/12 10:51:51,2017/03/12 22:34:03,2017/03/13 00:58:56
-93.298618757,44.951951987,215,17-0009331,"Cooking fire, confined to container               ",2017/03/13 00:00:00,09:47:59,08 ,1425    ,28                       ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.951944,-93.298611,113 ,2017/03/13 00:00:00,10:04:25,1,1,2020/05/12 10:51:51,2017/03/13 09:47:58,2017/03/13 10:04:25
-93.294335765,45.0175229970001,216,17-0009335,Building fire                                     ,2017/03/13 00:00:00,10:47:15,14 ,3443    ,Emerson                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.017515,-93.294328,111 ,2017/03/13 00:00:00,12:29:33,1,1,2020/05/12 10:51:51,2017/03/13 10:47:15,2017/03/13 12:29:33
-93.308655754,44.9069629800001,217,17-0009467,Passenger vehicle fire                            ,2017/03/14 00:00:00,08:13:16,28 ,        ,Penn                     ,AVE ,S ,                                        ,               ,W ,53                       ,ST  ,  ,44.906955,-93.308648,131 ,2017/03/14 00:00:00,09:44:16,1,1,2020/05/12 10:51:51,2017/03/14 08:13:16,2017/03/14 09:44:15
-93.2880317629999,45.0149149970001,218,17-0009468,Passenger vehicle fire                            ,2017/03/14 00:00:00,08:26:03,14 ,        ,33                       ,AVE ,N ,                                        ,               ,N ,Lyndale                  ,AVE ,  ,45.014907,-93.288024,131 ,2017/03/14 00:00:00,08:56:25,1,1,2020/05/12 10:51:51,2017/03/14 08:26:02,2017/03/14 08:56:25
-93.308211767,45.005169994,219,17-0009519,"Cooking fire, confined to container               ",2017/03/14 00:00:00,16:36:16,14 ,2505    ,Penn                     ,AVE ,N ,                                        ,332            ,  ,                         ,    ,  ,45.005162,-93.308204,113 ,2017/03/14 00:00:00,17:10:28,1,1,2020/05/12 10:51:51,2017/03/14 16:36:16,2017/03/14 17:10:28
-93.249160746,44.971034993,220,17-0009557,"Trash or rubbish fire, contained                  ",2017/03/14 00:00:00,20:45:07,07 ,1515    ,4                        ,ST  ,S ,                                        ,               ,  ,                         ,    ,  ,44.971027,-93.249153,118 ,2017/03/14 00:00:00,21:15:18,1,1,2020/05/12 10:51:51,2017/03/14 20:45:07,2017/03/14 21:15:18
-93.246963744,44.9647919930001,221,17-0009621,Building fire                                     ,2017/03/15 00:00:00,09:41:11,07 ,1819    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.964784,-93.246956,111 ,2017/03/15 00:00:00,10:27:35,1,1,2020/05/12 10:51:51,2017/03/15 09:41:11,2017/03/15 10:27:35
-93.314631767,44.9915459920001,222,17-0009645,Building fire                                     ,2017/03/15 00:00:00,13:39:33,16 ,2700    ,Plymouth                 ,AVE ,N ,                                        ,19             ,  ,                         ,    ,  ,44.991538,-93.314624,111 ,2017/03/15 00:00:00,13:58:28,1,1,2020/05/12 10:51:51,2017/03/15 13:39:33,2017/03/15 13:58:28
-93.288340746,44.8916749790001,223,17-0009691,Passenger vehicle fire                            ,2017/03/15 00:00:00,21:37:17,27 ,6130    ,Lyndale                  ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.891667,-93.288333,131 ,2017/03/15 00:00:00,22:46:14,1,1,2020/05/12 10:51:51,2017/03/15 21:37:17,2017/03/15 22:46:14
-93.3250607639999,44.9461879850001,224,17-0009745,"Cooking fire, confined to container               ",2017/03/16 00:00:00,10:41:25,22 ,3140    ,Chowen                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.94618,-93.325053,113 ,2017/03/16 00:00:00,11:01:37,1,1,2020/05/12 10:51:51,2017/03/16 10:41:24,2017/03/16 11:01:37
-93.2651987469999,44.946557989,225,17-0009760,Building fire                                     ,2017/03/16 00:00:00,12:51:46,05 ,3107    ,Park                     ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.94655,-93.265191,111 ,2017/03/16 00:00:00,13:58:40,1,1,2020/05/12 10:51:51,2017/03/16 12:51:46,2017/03/16 13:58:39
