X,Y,OBJECTID,AncillaryRole,Enabled,FacilityID,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,InstallDate,OwnedBy,SymbolRotation,LifeCycleStatus,LifeCycleStatusDate,AttributeVerified,DrawingNumber,SurveyElevation,MFGREF,CalculatedResidual,MeasuredStaticPSI,AvailFlowAt20PSI,Comments,GlobalID,MFGYear,PressureClass,Extension,RodLength,BuryDepth,NozzleCoefficient,Category,SpatialVerified,DrainsPumper,Locked,MXASSETNUM,MXLOCATION,MXSITEID,CHANGEDATE,MXCREATIONSTATE,ROWSTAMP,Fire,HydraulicModel,Standard,AssetDown
-93.2568855452004,44.9628431469222,1,,1,HYD4716,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1886/01/01 00:00:00+00,Distribution,2,Active,1886/01/01 00:00:00+00,,R,,Mueller Centurion,,,,Tap on: 13 AV S & Cross Street:E FRANKLIN AV,3724d846-8d7b-422a-9168-fb11406332ae,1999,,,,,,Distribution,,Drains,,44576,WD091684,COM,2018/04/05 13:55:00+00,1,943492425,Fire,,,0
-93.2560567039922,44.962642148289,2,,1,HYD4267,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1885/01/01 00:00:00+00,Distribution,3,Active,1885/01/01 00:00:00+00,,B-1,,Mueller Centurion,,,,Tap on: E FRANKLIN AV & Cross Street:13 AV S,f804d711-9252-4e26-9a05-60902537c79f,,,,,,,Distribution,,Drains,,44575,WD091685,COM,2018/04/05 13:56:00+00,1,1342408405,Fire,,,0
-93.2605626751937,44.9810758876013,3,,1,HYD4532,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1883/01/01 00:00:00+00,Distribution,6,Active,1883/01/01 00:00:00+00,,J-386,,Matthews Big Bonnet,,,,Tap on: 1 ST S & Cross Street:4 AV S (VACATED),ea97ed19-1350-4a0c-a37a-2151b9f064b5,,,,,12',,Distribution,,Drains,,44574,WD091686,COM,2017/02/21 09:25:00+00,,1429914035,Fire,,,0
-93.2629314335716,44.9793249093089,4,,1,HYD4192,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1885/01/01 00:00:00+00,Distribution,6,Active,1885/01/01 00:00:00+00,,J-1,,Waterous Pacer,,,,Tap on: 4 AV S & Cross Street:WASHINGTON AV S,37162c3a-b0a4-4c80-a887-62862f42d147,2017,,,,"9' 6""",0.9,Distribution,,Drains,,44573,WD091687,COM,2018/03/20 04:44:00+00,,625608191,Fire,,,0
-93.2744197107848,44.9779151946185,5,,1,HYD4561,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/01/30 06:00:00+00,1981/01/01 00:00:00+00,Distribution,5,Active,1981/01/01 00:00:00+00,,D-5103,,American Darling,,,,Tap on: 7 ST S & Cross Street:HENNEPIN AV S,9a4a2632-440d-476a-80d8-cb455faeb5d7,,,,,"8' 6""",,Distribution,,,,44572,WD091688,COM,2017/02/21 09:25:00+00,,939476407,Fire,,,0
-93.273692419499,44.9776040073332,7,,1,HYD4560,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1981/01/01 00:00:00+00,Distribution,5,Active,1981/01/01 00:00:00+00,,D-5102,,American Darling,,,,Tap on: 7 ST S & Cross Street:NIC0LLET AV S,9cdbc50b-9644-4100-9967-14d85f9a79e3,,,,,"8' 6""",,Distribution,,Drains,,44570,WD091690,COM,2017/02/21 09:25:00+00,,1850452117,Fire,,,0
-93.255337634564,44.9628631316478,9,,1,HYD4269,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1889/01/01 00:00:00+00,Distribution,5,Active,1889/01/01 00:00:00+00,,W-2,,Matthews Small Bonnet,,,,Tap on: 14 AV S & Cross Street:E FRANKLIN AV,9333a2aa-6efb-46e8-b737-bc50272f082e,,,,,12',,Distribution,,Drains,Locked,44568,WD091692,COM,2018/04/05 11:21:00+00,1,26522979,Fire,,,0
-93.2546656601767,44.9626497438121,10,,1,HYD4880,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1885/01/01 00:00:00+00,Distribution,3,Active,1885/01/01 00:00:00+00,,B-1,,Mueller Centurion,,,,Tap on: E FRANKIN AV & Cross Street:14 AV S,a6c2d063-8296-43df-b51d-283130c61edf,1999,,,,,,Distribution,,Drains,,44567,WD091693,COM,2018/04/05 11:23:00+00,1,2060319575,Fire,,,0
-93.2510516633295,44.9692563666301,11,,1,HYD4350,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,2014/01/01 00:00:00+00,Distribution,6,Active,2014/01/01 00:00:00+00,,P,,Clow,,,,Tap on: 15 AV S & Cross Street:6 ST S,637b6340-e73f-43dc-ae4b-276e3c5341d2,2012,,,,8',,Distribution,,Drains,,44566,WD091694,COM,2017/02/21 09:25:00+00,,1736711731,Fire,,,0
-93.2513977217418,44.9681368776769,12,,1,HYD4650,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1891/01/01 00:00:00+00,Distribution,6,Active,1891/01/01 00:00:00+00,,Q-3,,Mueller Centurion,,,,Tap on: 7 ST S & Cross Street:15 AV S,2b14610e-8f0d-4ade-9319-30a1ecd8c9fc,,,,,"8' 6""",,Distribution,,Drains,,44565,WD091695,COM,2017/02/21 09:25:00+00,,1200349296,Fire,,,0
-93.2507725439952,44.9671140646653,13,,1,HYD4099,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,2002/01/01 00:00:00+00,Distribution,6,Active,2002/01/01 00:00:00+00,,,,Mueller Centurion,,,,"Tap on: 6TH ST SE & Cross Street:25TH AV SE,DRAWING NUMBER NOT GIVEN IN INTERSECTIONCARD",666a40ac-bd01-4cb8-a736-96abe3524672,2001,250,,,8',0.9,Distribution,,Drains,,44564,WD091696,COM,2018/02/22 13:20:00+00,,1014869877,Fire,,,0
-93.2489057114624,44.9670691215228,14,,1,HYD4070,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/03/03 07:40:44+00,2020/02/13 00:00:00+00,Distribution,6,Active,1891/01/01 00:00:00+00,,,,Waterous Pacer,,,,Tap on: 7 ST S (VAC) & Cross Street:17 AV S (VAC),0b34a3f1-1a51-4931-963f-75c962149514,2019,,,,"9' 6""",,Distribution,Field,Drains,,354031,WD091697,COM,2020/03/04 16:38:00+00,,863409435,Fire,,,0
-93.2688318630397,44.9536647928561,15,,1,HYD2623,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1885/01/01 00:00:00+00,Distribution,6,Active,1885/01/01 00:00:00+00,,G,,Mueller Centurion,,,,Tap on: E 27 ST & Cross Street:5 AV S,5978ed35-09da-4412-84cc-cc67236e9ae0,,,,,10',,Distribution,,Drains,,44562,WD091698,COM,2017/02/21 09:25:00+00,,452260909,Fire,,,0
-93.3013271381811,45.0030637277674,16,,1,HYD5811,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1900/01/01 00:00:00+00,Distribution,6,Active,1900/01/01 00:00:00+00,,P-5,,Matthews Big Bonnet,,,,Tap on: 22 AV N & Cross Street:ILLION AV N,6e418316-6b1c-48d4-b215-802cc5a4db30,,,,,,0.8,Distribution,,Drains,,44561,WD091699,COM,2018/02/22 11:22:00+00,,477570264,Fire,,,0
-93.2994337317227,45.0076689211527,17,,1,HYD5868,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2019/05/29 13:06:13+00,2019/01/10 00:00:00+00,Distribution,6,Active,1910/01/01 00:00:00+00,,C-10,,Waterous Pacer,,,,Tap on: IRVING AV N & Cross Street:27 AV N,b25e49a7-6896-464c-879b-55379215399b,2018,,,,9',,Distribution,,Drains,,333305,WD091700,COM,2019/06/06 10:33:00+00,,1925305807,Fire,,,0
-93.2626497379259,44.9378478683268,18,,1,HYD2830,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1890/01/01 00:00:00+00,Distribution,0,Active,1890/01/01 00:00:00+00,,I-3,,Kennedy Replacement,,,,Tap on: CHICAGO AV S & Cross Street:E 36 ST,a8db4e14-5d91-41a0-a153-ae8ed48eac2e,,,,,"8' 6""",,Distribution,,Drains,,44559,WD091701,COM,2017/02/21 09:25:00+00,,1978951684,Fire,,,0
-93.2831046873711,44.9467208470031,19,,1,HYD2853,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1887/01/01 00:00:00+00,Distribution,0,Active,1887/01/01 00:00:00+00,,E-2,,Matthews Small Bonnet,,,,Tap on: PLEASANT AV S & Cross Street:W 31 ST,09d9fabb-012f-49a4-911d-980686d275c7,,,,,12',0.8,Distribution,,Drains,,44540,WD091702,COM,2018/04/11 09:08:00+00,,796750699,Fire,,,0
-93.2947135970197,44.9087738437566,20,,1,HYD24,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1918/01/01 00:00:00+00,Distribution,6,Active,1918/01/01 00:00:00+00,,S-13,,Kennedy Replacement,,,,Tap on: EMERSON AV S & Cross Street:W MINNEHAHA PKWY (N SIDE) AND AS PER CITY BUG ID 59426,a6e6f387-5695-44c5-91fb-a8a0925bf7ff,2011,,,,"8' 6""",,Distribution,,Drains,,44539,WD091703,COM,2017/02/21 09:25:00+00,,63482887,Fire,,,0
-93.2365504975025,44.9073734423305,21,,1,HYD719,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/03/24 05:00:00+00,1925/01/01 00:00:00+00,Distribution,6,Active,1925/01/01 00:00:00+00,,O-16,,Old Style,,,,Tap on: WOODLAWN BLVD & Cross Street:E 53 ST,8e9b172c-d0dc-4c76-b542-e8231c41e560,,,,"10' 8 1/2""",,,Distribution,,Pumper,,44538,WD091704,COM,2018/03/19 08:20:00+00,,126553942,Fire,,,0
-93.241232878068,44.9015235479756,22,,1,HYD799,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:37+00,1945/01/01 00:00:00+00,Distribution,6,Active,1945/01/01 00:00:00+00,,U-18,,Waterous 1937,,,,Tap on: 22 AV S & Cross Street:E 56 ST,da1e9776-5213-4ad5-ba24-e075b117cc53,1937,,,"10' 10""",,,Distribution,,Drains,,44537,WD091705,COM,2018/03/19 08:29:00+00,,112213046,Fire,,,0
-93.2412718477081,44.8999229110462,23,,1,HYD800,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1945/01/01 00:00:00+00,Distribution,6,Active,1945/01/01 00:00:00+00,,U-18,,Waterous 1937,,,,Tap on: 22 AV S & Cross Street:E 57 ST,657ba722-92b6-43fc-8de7-36385eaddbc8,1937,,,"10' 10""",,,Distribution,,Drains,,44536,WD091706,COM,2018/03/19 08:30:00+00,,625288129,Fire,,,0
-93.2413178661078,44.8981074535878,24,,1,HYD801,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1945/01/01 00:00:00+00,Distribution,6,Active,1945/01/01 00:00:00+00,,U-18,,Waterous 1937,,,,Tap on: 22 AV S & Cross Street:E 58 ST,2d030df7-e31a-40e6-a1ac-63b6a616045d,1937,,,"10' 10""",,,Distribution,,Drains,,44535,WD091707,COM,2018/03/19 08:31:00+00,,1370166831,Fire,,,0
-93.2778369550819,44.9725034941973,25,,1,HYD4117,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1976/01/01 00:00:00+00,Distribution,6,Active,1976/01/01 00:00:00+00,,D-4727,,American Darling,,,,Tap on: LASALLE AV S & Cross Street:12 ST S,e2c3558c-72e9-4275-980b-bca4a435f577,,,,,9',,Distribution,,Drains,,44534,WD091708,COM,2017/02/21 09:25:00+00,,1577025212,Fire,,,0
-93.2775387192601,44.972433649212,26,,1,HYD4406,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1889/01/01 00:00:00+00,Distribution,3,Active,1889/01/01 00:00:00+00,,B-3,,Matthews Small Bonnet,,,,Tap on: 12 ST S & Cross Street:LASALLE AV S,c7d714d7-0782-469c-a4c4-99723705a887,,,,,12',,Transmission,,Drains,,44533,WD091709,COM,2018/03/20 06:14:00+00,,1984132831,Fire,,,0
-93.2785665212252,44.9716486228916,27,,1,HYD4118,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/02/05 06:00:00+00,1976/01/01 00:00:00+00,Distribution,4,Active,1976/01/01 00:00:00+00,,D-4727,,American Darling,,,,Tap on: LASALLE AV S & Cross Street:LORING GREENWAY,823420fc-968e-43cd-8e25-c564e603c77d,,,,,9',,Distribution,,Pumper,,44532,WD091710,COM,2018/03/20 07:24:00+00,,1968038277,Fire,,,0
-93.2601909423316,44.9756183769882,28,,1,HYD4451,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,2014/01/01 00:00:00+00,Distribution,3,Active,2014/01/01 00:00:00+00,,,,Matthews Big Bonnet,,,,Tap on: 4 ST S & Cross Street:PARK AV S,72bba045-747e-4ce4-981a-8b4e540a15d2,,,,,,,Distribution,,Drains,,44531,WD091711,COM,2017/02/21 09:25:00+00,,955651168,Fire,,,0
-93.25827458902,44.9760860671687,29,,1,HYD4456,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1981/01/01 00:00:00+00,Distribution,1,Active,1981/01/01 00:00:00+00,,D-5039,,American Darling,,,,Tap on: CHICAGO AV S & Cross Street:3 ST S,0cffcd1a-e21f-48e0-a608-129ae67af2fd,,,,,,,Distribution,,Drains,,44530,WD091712,COM,2017/02/21 09:25:00+00,,1066359122,Fire,,,0
-93.2709501443187,44.9783870180068,30,,1,HYD4466,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1933/01/01 00:00:00+00,Distribution,4,Active,1933/01/01 00:00:00+00,,H-14,,Clow,,,,Tap on: NICOLLET AV S & Cross Street:5 ST S,b9b85ecf-a267-4583-8575-283832c1318f,2005,,,,,0.9,Distribution,,Drains,,44529,WD091713,COM,2018/03/22 04:12:00+00,,767102845,Fire,,,0
-93.2713849266117,44.9779930551659,31,,1,HYD4467,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1933/01/01 00:00:00+00,Distribution,1,Active,1933/01/01 00:00:00+00,,H-14,,Mueller Centurion,,,,Tap on: NICOLLET AV S & Cross Street:6 ST S,f3c1a157-af18-4cd4-8cfb-7dc419c7a7a6,2008,,,,,0.9,Distribution,,Drains,,44528,WD091714,COM,2018/03/22 04:15:00+00,,2101898510,Fire,,,0
-93.2715813432784,44.977755639451,32,,1,HYD4145,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1933/01/01 00:00:00+00,Distribution,1,Active,1933/01/01 00:00:00+00,,H-14,,Clow,,,,Tap on: NICOLLET AV S & Cross Street:6 ST S,5cffd7fc-1d5c-4021-84ac-c35141d2f0e7,2012,,,,,0.9,Distribution,,Drains,,44527,WD091715,COM,2018/03/22 04:17:00+00,,1872881291,Fire,,,0
-93.2646399299539,44.9724382861447,33,,1,HYD4445,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2019/09/11 08:27:59+00,2019/08/28 00:00:00+00,Distribution,6,Active,1888/01/01 00:00:00+00,1,,,Waterous Pacer,,,,Tap on: 8 ST S & Cross Street:PORTLAND AV S,ee85cd1c-4870-4c8e-b3ee-ba3f3866587a,2019,,,,10',,Distribution,Field,Drains,,350842,WD091716,COM,2019/09/11 16:38:00+00,,636357356,Fire,,,0
-93.2655034050357,44.9715084131198,35,,1,HYD4277,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:02+00,1909/01/01 00:00:00+00,Distribution,6,Active,1909/01/01 00:00:00+00,,B-9,,American Darling,,,,Tap on: 9 ST S & Cross Street:PORTLAND AV S,4ec58213-8cc2-40c9-b67d-d4badb8cd714,,,,,"9' 6""",,Distribution,,Pumper,,44524,WD091718,COM,2019/04/11 08:30:00+00,,415474039,Fire,,,0
-93.2585585210038,44.9775574062685,36,,1,HYD4447,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1988/01/01 00:00:00+00,Distribution,3,Active,1988/01/01 00:00:00+00,,D-5270,,Waterous Pacer,,,,Tap on: WASHINGTON AV S & Cross Street:PARK AV S,1c596841-72e8-4cf1-ba71-203daf97d0a0,1975,,,,"8' 6""",,Distribution,,Drains,,44523,WD091719,COM,2017/02/21 09:25:00+00,,637469589,Fire,,,0
-93.281411213582,44.9520572808632,38,,1,HYD3167,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,2012/06/06 00:00:00+00,Distribution,6,Active,2012/06/06 00:00:00+00,,,,Kennedy Replacement,,,,Tap on: PILLSBURY AV S & Cross Street:W 28 ST,4f2ce548-667a-44b7-bc72-ed6fe171f123,2011,,,,,,Distribution,,Drains,,44521,WD091721,COM,2017/02/21 09:25:00+00,,2088268567,Fire,,,0
-93.2814179958317,44.9508561174768,39,,1,HYD2796,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1891/01/01 00:00:00+00,Distribution,6,Active,1891/01/01 00:00:00+00,,P-3,,American Darling,,,,Tap on: PILLSBURY AV S & Cross Street:W 29 ST/SOO LINE RR,e4042b0d-b9a3-4f4e-a10c-57f4bedaedca,,,,,,,Distribution,,Drains,,44520,WD091722,COM,2017/02/21 09:25:00+00,,180971884,Fire,,,0
-93.2812360707758,44.9394701978829,40,,1,HYD2643,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1900/01/01 00:00:00+00,Distribution,0,Active,1900/01/01 00:00:00+00,,S-5,,Matthews Big Bonnet,,,,Tap on: W 35 ST & Cross Street:PILLSBURY AV S,83cbfd87-c318-42a0-b6bb-3f7975d7465e,,,,,,,Distribution,,Drains,,44519,WD091723,COM,2020/06/08 10:30:00+00,,1642991240,Fire,,,0
-93.2601597358634,44.9448154097297,41,,1,HYD2597,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1892/01/01 00:00:00+00,Distribution,6,Active,1892/01/01 00:00:00+00,,X-3,,Matthews Small Bonnet,,,,Tap on: 10 AV S & Cross Street:E 32 ST,c610109c-41f0-4cb8-bcb7-04f281b9a339,,,,,12',,Distribution,,Drains,,44518,WD091724,COM,2018/04/04 13:21:00+00,,1311765782,Fire,,,0
-93.2576418762342,44.9500209874155,42,,1,HYD2607,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1903/01/01 00:00:00+00,Distribution,6,Active,1903/01/01 00:00:00+00,,G-6,,Clow,,,,Tap on: 12 AV S & Cross Street:E 29 ST/SOO LINE RR,eb35e8d8-c5ce-4eb2-8913-63d96b07f747,2012,,,,,,Distribution,,Drains,,44517,WD091725,COM,2018/04/05 14:25:00+00,1,85841215,Fire,,,0
-93.2764724800604,44.9536780165476,43,,1,HYD2950,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1885/01/01 00:00:00+00,Distribution,6,Active,1885/01/01 00:00:00+00,,G-1,,Waterous Pacer,,,,<Null>,9ffb3f68-ee3c-4951-bd98-f93978502c24,1992,,,,,0.9,Distribution,,Drains,,44516,WD091726,COM,2018/04/12 08:25:00+00,,1775644017,Fire,,,0
-93.2767173020888,44.9396324359393,44,,1,HYD2967,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:02+00,1893/01/01 00:00:00+00,Distribution,0,Active,1893/01/01 00:00:00+00,,B-4,,Mueller Centurion,,,,Tap on: 1 AV S & Cross Street:E 35 ST,722a14a0-e9d8-4eae-b684-67ad81950041,,,,,10',,Distribution,,Drains,,44515,WD091727,COM,2018/11/13 08:14:00+00,,363367850,Fire,,,0
-93.2563680803442,44.9499399479629,45,,1,HYD2717,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1906/01/01 00:00:00+00,Distribution,6,Active,1906/01/01 00:00:00+00,,T-7,,Matthews Big Bonnet,,,,Tap on: 13 AV S & Cross Street:E 29 ST/SOO LINE RR,749564b9-f0d0-4527-84f3-1cd45bb808c4,,,,,,,Distribution,,Drains,,44514,WD091728,COM,2017/02/21 09:25:00+00,,1023522823,Fire,,,0
-93.2551358225286,44.9518789942945,46,,1,HYD2794,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1887/01/01 00:00:00+00,Distribution,6,Active,1887/01/01 00:00:00+00,,G-2,,Mueller Centurion,,,,Tap on: E 28 ST & Cross Street:14 AV S,ffecc8e0-3652-4ad3-b22a-6c25742ae2ec,,,,,,,Distribution,,Drains,,44513,WD091729,COM,2017/02/21 09:25:00+00,,1872038380,Fire,,,0
-93.2549214395163,44.9430147486892,47,,1,HYD2722,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1895/01/01 00:00:00+00,Distribution,6,Active,1895/01/01 00:00:00+00,,Q-4,,Kennedy Replacement,,,,Tap on: 14 AV S & Cross Street:E 33 ST,f6efa1bd-76a9-4975-837d-ea48a3582697,,,,,"8' 6""",,Distribution,,Drains,,44512,WD091730,COM,2017/02/21 09:25:00+00,,1098683021,Fire,,,0
-93.2548194483427,44.9394977071627,48,,1,HYD3042,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1963/01/01 00:00:00+00,Distribution,0,Active,1963/01/01 00:00:00+00,,C-3165,,Matthews Small Bonnet,,,,Tap on: E 35 ST & Cross Street:14 AV S,58a1de39-7449-4373-9696-e2d4ee33235e,,,,,"11' 6""",,Distribution,,Drains,,44511,WD091731,COM,2018/04/04 10:33:00+00,,1272426221,Fire,,,0
-93.2739755627634,44.9484421321492,49,,1,HYD3142,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:02+00,2013/10/24 00:00:00+00,Distribution,6,Active,2013/10/24 00:00:00+00,,,869.747,Kennedy Replacement,,,,Tap on: E LAKE ST & Cross Street:2 AV S,3fbc7517-779d-4736-bbb9-23f4cc5fbd1a,2013,,,,"9' 6""",,Distribution,GPS,Drains,,44510,WD091732,COM,2020/02/12 13:42:00+00,,629280245,Fire,,,0
-93.2537811562451,44.9413751040195,50,,1,HYD2724,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1905/01/01 00:00:00+00,Distribution,6,Active,1905/01/01 00:00:00+00,,E-7,,American Darling,,,,Tap on: 5 AV S & Cross Street:E 34 ST,20504102-fa0c-4906-ba01-de0d107feac9,,,,,,,Distribution,,Drains,,44509,WD091733,COM,2018/04/04 11:42:00+00,,298837445,Fire,,,0
-93.2537510239376,44.9378599237675,51,,1,HYD2725,MIGRATION,2011/01/24 00:00:00+00,CITY\Walkedv0,2015/01/16 06:00:00+00,1906/01/01 00:00:00+00,Distribution,0,Active,1906/01/01 00:00:00+00,,R-7,,Matthews Big Bonnet,,,,Tap on: 5 AV S & Cross Street:E 36 ST,cb3670cb-0f92-4958-849f-c47cad21eabc,,,,,"11' 2""",,Distribution,,Pumper,,44508,WD091734,COM,2018/04/04 11:10:00+00,,408694318,Fire,,,0
-93.2729076161531,44.9531991806892,52,,1,HYD2977,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/01/06 10:39:04+00,2019/04/22 00:00:00+00,Distribution,6,Active,1886/01/01 00:00:00+00,,,867.169,Waterous Pacer,,,,Tap on: 3 AV S & Cross Street:E 27 ST,3f825c3c-6ec9-44dc-ba7e-df05548d123c,2019,,,,"9' 6""",,Transmission,GPS,Drains,,351943,WD091735,COM,2020/01/06 16:38:00+00,,1782489052,Fire,,,0
-93.2522431503659,44.9590673545243,53,,1,HYD2895,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:02+00,1887/01/01 00:00:00+00,Distribution,6,Active,1887/01/01 00:00:00+00,,F-2,,Kennedy Replacement,,,,Tap on: E 24 ST & Cross Street:BLOOMINGTON AV S,cc2c93fb-ebb3-4c6e-ae6f-7606b6b2a66c,,,,,,,Distribution,,Drains,,44506,WD091736,COM,2018/10/02 14:32:00+00,,1839309547,Fire,,,0
-93.2497065068312,44.959070895241,54,,1,HYD2734,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1887/01/01 00:00:00+00,Distribution,6,Active,1887/01/01 00:00:00+00,,F-2,,Mueller Centurion,,,,Tap on: E 24 ST & Cross Street:17 AV S,89bf9ca4-f457-49f9-8b51-289bdd78e032,,,,,"9' 6""",,Distribution,,Drains,,44505,WD091737,COM,2018/04/05 09:47:00+00,1,281311202,Fire,,,0
-93.2500398546948,44.9466418961475,55,,1,HYD2738,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2019/09/11 10:33:05+00,2019/06/18 00:00:00+00,Distribution,6,Active,1897/01/01 00:00:00+00,1,,,Waterous Pacer,,,,Tap on: 17 AV S & Cross Street:E 31 ST,9412589a-7c40-4c05-ac72-e8eb50675948,2018,,,,"8' 6""",,Distribution,Field,Drains,,350849,WD091738,COM,2019/09/11 16:38:00+00,,121070,Fire,,,0
-93.2498170514355,44.9396911280615,56,,1,HYD2739,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:02+00,1905/01/01 00:00:00+00,Distribution,0,Active,1905/01/01 00:00:00+00,,E-7,,Kennedy Replacement,,,,Tap on: 17 AV S & Cross Street:E 35 ST,7331aa7a-fded-48dc-9690-e6e2a0b02cb3,,,,,,,Distribution,,Drains,,44503,WD091739,COM,2018/11/08 12:03:00+00,,148339698,Fire,,,0
-93.2497918078886,44.9378538923645,57,,1,HYD2740,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 11:02:02+00,1906/01/01 00:00:00+00,Distribution,0,Active,1906/01/01 00:00:00+00,,M-7,,Matthews Big Bonnet,,,,Tap on: 17 AV S & Cross Street:E 36 ST,9fd3011f-ee20-4eb8-ba6c-c033a85c3941,,,,,"11' 2""",,Distribution,,Drains,,44502,WD091740,COM,2018/11/08 11:18:00+00,,484148986,Fire,,,0
-93.2703275458758,44.9432611332552,58,,1,HYD2994,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1889/01/01 00:00:00+00,Distribution,6,Active,1889/01/01 00:00:00+00,,A-8,,Waterous Pacer,,,,<Null>,64a8cf63-dd48-4068-aeb4-4696409a8fe4,1992,150,,,"9' 6""",0.9,Distribution,,Drains,,44501,WD091741,COM,2018/04/04 13:48:00+00,,1309184660,Fire,,,0
-93.2702993164382,44.9414829955282,59,,1,HYD2996,MIGRATION,2011/01/24 00:00:00+00,CITY\muellmd0,2020/04/24 10:57:38+00,1900/01/01 00:00:00+00,Distribution,0,Active,1900/01/01 00:00:00+00,,N-5,,Matthews Small Bonnet,,,,Tap on: 4 AV S & Cross Street:E 34 ST,a94578a7-fa0a-4f3a-8c7d-a5ee9b70010c,,,,,"11' 6""",,Distribution,,Drains,,44500,WD091742,COM,2018/04/04 14:08:00+00,,1684248820,Fire,,,0
